"PID","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","MS Zoning","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Foundation","Heating","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Kitchen AbvGr","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Fence","MS SubClass","Sale Type","Sale Condition","SalePrice","Full Bath","Half Bath","Bedroom","Gr Liv Area","Mo Sold","Yr Sold","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Pool Area","Pool QC","Bsmt Qual","Bsmt Exposure","Bsmt Cond","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Bsmt Full Bath","Bsmt Half Bath","Misc Feature","Misc Val","Exter Cond","Exter Qual","Kitchen Qual","Heating QC"
"528186100","61","7740","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Northridge Heights","Norm","Normal","TwnhsE","1Story","9","5","2006","2006","A (agr)","Hip","CompShg","MetalSd","MetalSd","BrkFace","518","PConc","GasA","true","SBrkr","1686","0","0","1","6","Typ","1","Gd","Y","266","100","0","0","0","NA","20","New","Partial","332200","2","0","1","1686","6","2006","Attchd","2006","Fin","3","899","TA","TA","0","NA","Ex","No","Gd","GLQ","1023","Unf","0","663","1686","1","false","NA","0","3-","2-","1-","1-"
"531375100","63","13072","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Sawyer West","Adjacent to East-West Railroad","Normal","1Fam","1Story","6","5","2004","2004","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1158","0","0","1","5","Typ","0","NA","Y","0","50","0","0","0","NA","20","New","Partial","158000","1","1","3","1158","5","2006","Detchd","2006","Unf","2","576","TA","TA","0","NA","Gd","No","TA","ALQ","941","Unf","0","217","1158","1","false","NA","0","3-","3-","2-","1-"
"533254050","110","15417","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Normal","1Fam","1Story","7","5","1981","1981","A (agr)","Gable","CompShg","BrkFace","BrkFace","None","0","CBlock","GasA","true","SBrkr","1740","0","0","1","7","Typ","0","NA","Y","228","20","218","0","0","NA","20","WD ","Normal","241600","1","1","2","1740","6","2009","Attchd","1981","RFn","2","540","TA","TA","0","NA","Gd","Mn","TA","LwQ","121","Unf","0","1619","1740","0","false","NA","0","3-","2-","2-","3-"
"534175100","78","10140","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Northwest Ames","RRAn","Normal","1Fam","1Story","7","6","1967","1967","A (agr)","Hip","CompShg","HdBoard","HdBoard","BrkFace","264","CBlock","GasA","true","SBrkr","1334","0","0","1","7","Typ","0","NA","Y","0","20","35","0","264","NA","20","WD ","Normal","164500","2","0","3","1334","4","2006","Attchd","1967","RFn","2","477","TA","TA","0","NA","TA","No","TA","BLQ","553","LwQ","68","713","1334","1","false","NA","0","3-","3-","3-","2-"
"534401120","80","8800","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","7","6","1966","1966","A (agr)","Hip","CompShg","HdBoard","Plywood","BrkFace","202","CBlock","GasA","true","SBrkr","1200","0","0","1","6","Typ","1","TA","Y","0","0","0","0","0","MnPrv","20","CWD","Normal","163500","2","0","3","1200","10","2007","Attchd","1966","RFn","2","440","TA","TA","0","NA","TA","No","TA","BLQ","654","Unf","0","520","1174","0","true","NA","0","3-","3-","3-","1-"
"535153150","76","9120","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1Story","6","6","1958","1958","A (agr)","Hip","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","1261","0","0","1","6","Typ","1","TA","Y","0","0","0","0","288","NA","20","WD ","Normal","163000","1","0","3","1261","11","2008","Attchd","1958","RFn","2","433","TA","TA","0","NA","TA","No","TA","ALQ","662","Unf","0","599","1261","1","false","NA","0","3-","3-","3-","1-"
"908102140","75","9825","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1Story","5","5","1966","1966","A (agr)","Hip","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","1092","0","0","1","6","Typ","0","NA","Y","259","0","0","0","161","MnPrv","20","COD","Abnorml","123000","1","0","3","1092","4","2008","Attchd","1966","Unf","1","264","TA","TA","0","NA","TA","No","TA","Rec","609","Unf","0","483","1092","0","false","NA","0","3-","3-","3-","3-"
"909428280","100","17500","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Crawford","PosA","Normal","1Fam","1Story","7","8","1959","2002","A (agr)","Gable","CompShg","BrkFace","HdBoard","None","0","PConc","GasA","true","SBrkr","1902","0","0","1","7","Typ","2","TA","Y","0","207","162","0","0","NA","20","WD ","Normal","335000","2","0","3","1902","5","2010","Attchd","1959","Fin","2","567","TA","TA","0","NA","Gd","Av","TA","GLQ","1406","Unf","0","496","1902","1","false","NA","0","2-","2-","1-","3-"
"526350040","80","11622","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Adjacent to feeder street","Normal","1Fam","1Story","5","6","1961","1961","C (all)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","true","SBrkr","896","0","0","1","5","Typ","0","NA","Y","140","0","0","0","120","MnPrv","20","WD ","Normal","105000","1","0","2","896","6","2010","Attchd","1961","Unf","1","730","TA","TA","0","NA","TA","No","TA","Rec","468","LwQ","144","270","882","0","false","NA","0","3-","3-","3-","3-"
"531478010","0","8900","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Sawyer West","Norm","Normal","1Fam","1Story","4","4","1966","1966","C (all)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","1056","0","0","1","5","Typ","0","NA","Y","0","42","0","0","0","MnPrv","20","WD ","Normal","107000","1","0","2","1056","11","2006","Detchd","1966","Unf","1","384","TA","TA","0","NA","TA","No","TA","Rec","1056","Unf","0","0","1056","1","false","NA","0","3-","3-","3-","3-"
"531477020","60","8400","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Sawyer West","Adjacent to feeder street","Normal","1Fam","1Story","4","4","1950","1950","C (all)","Gable","CompShg","Wd Sdng","AsbShng","None","0","CBlock","GasA","true","SBrkr","841","0","0","1","4","Typ","0","NA","N","250","0","24","0","0","NA","20","WD ","Normal","82000","1","0","2","841","9","2009","CarPort","1950","Unf","1","294","TA","TA","0","NA","TA","No","Fa","Unf","0","Unf","0","721","721","0","false","NA","0","4-","4-","3-","2-"
"531479030","60","7800","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Sawyer West","Norm","Normal","1Fam","1Story","5","5","1965","1965","C (all)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","true","SBrkr","965","0","0","1","6","Typ","0","NA","Y","421","0","0","0","0","MnPrv","20","WD ","Abnorml","119900","1","0","3","965","7","2006","Detchd","1979","Unf","1","300","TA","TA","0","NA","TA","No","TA","BLQ","641","Unf","0","187","828","1","false","NA","0","3-","3-","3-","2-"
"910251050","80","14584","Pave","NA","Regular","Low","AllPub","Inside","Mod","Iowa DOT and Rail Road","Norm","Normal","1Fam","1Story","1","5","1952","1952","RL","Gable","CompShg","AsbShng","VinylSd","None","0","Slab","Wall","false","FuseA","733","0","0","1","4","Sal","0","NA","N","0","0","0","0","0","NA","20","WD ","Abnorml","13100","1","0","2","733","2","2008","Attchd","1952","Unf","2","487","Fa","Po","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","5-","4-","4-","5-"
"923125030","125","31250","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Mitchell","Adjacent to arterial street","Normal","1Fam","1Story","1","3","1951","1951","RL","Gable","CompShg","CBlock","VinylSd","None","0","CBlock","GasA","true","FuseA","1600","0","0","1","6","Mod","0","NA","N","0","0","135","0","0","NA","20","WD ","Normal","81500","1","1","3","1600","5","2006","Attchd","1951","Unf","1","270","Fa","TA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","4-","3-","3-","3-"
"528462040","95","11639","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2007","2008","RH","Gable","CompShg","CemntBd","CmentBd","NA","0","PConc","GasA","true","SBrkr","1428","0","0","1","6","Typ","0","NA","Y","0","120","0","0","0","NA","20","New","Partial","182000","2","0","3","1428","12","2008","Attchd","2007","Fin","2","480","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1428","1428","0","false","NA","0","3-","2-","2-","1-"
"528456190","72","8640","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2007","2007","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1338","0","0","1","6","Typ","0","NA","Y","0","141","0","0","0","NA","20","New","Partial","208900","2","0","3","1338","11","2007","Attchd","2007","RFn","2","598","TA","TA","0","NA","Gd","No","TA","GLQ","24","Unf","0","1314","1338","0","false","NA","0","3-","2-","2-","1-"
"528458020","90","7993","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2008","2009","RH","Gable","CompShg","VinylSd","VinylSd","NA","0","PConc","GasA","true","SBrkr","1436","0","0","1","6","Typ","0","NA","Y","0","121","0","0","0","NA","20","New","Partial","225000","2","0","3","1436","10","2009","Attchd","2008","Fin","2","529","TA","TA","0","NA","Ex","No","TA","Unf","0","Unf","0","1436","1436","0","false","NA","0","3-","2-","2-","1-"
"528482010","100","11824","Pave","NA","Slightly irregular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2006","2006","RH","Gable","CompShg","VinylSd","VinylSd","BrkFace","298","PConc","GasA","true","SBrkr","1685","0","0","1","5","Typ","1","Gd","Y","112","63","0","0","0","NA","20","WD ","Normal","253000","2","0","2","1685","4","2007","Attchd","2006","Fin","3","658","TA","TA","0","NA","Gd","Av","TA","Unf","0","Unf","0","1685","1685","0","false","NA","0","3-","2-","2-","1-"
"528488120","62","7500","Pave","Pave","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2005","2005","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1266","0","0","1","6","Typ","1","TA","Y","38","144","0","0","0","NA","20","WD ","Normal","176000","2","0","3","1266","4","2006","Attchd","2005","Unf","2","453","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1257","1257","0","false","NA","0","3-","2-","2-","1-"
"528456200","72","8640","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2006","2006","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1278","0","0","1","5","Typ","0","NA","Y","0","60","0","0","0","NA","20","New","Partial","198600","2","0","2","1278","10","2006","Attchd","2006","RFn","2","584","TA","TA","0","NA","Gd","No","TA","GLQ","24","Unf","0","1254","1278","0","false","NA","0","3-","2-","2-","1-"
"528477030","81","11216","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2006","2006","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1489","0","0","1","7","Typ","1","Gd","Y","0","140","0","0","0","NA","20","New","Partial","232600","2","0","3","1489","6","2006","Attchd","2006","RFn","2","776","TA","TA","0","NA","Gd","No","Gd","Unf","0","Unf","0","1489","1489","0","false","NA","0","3-","2-","2-","1-"
"528456160","92","9215","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2009","2010","RH","Hip","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1218","0","0","1","4","Typ","0","NA","Y","0","136","0","0","0","NA","20","New","Partial","204500","2","0","2","1218","4","2010","Attchd","2009","RFn","2","676","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1218","1218","0","false","NA","0","3-","2-","2-","1-"
"528482040","85","10625","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2006","2007","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1662","0","0","1","8","Typ","1","Gd","Y","168","120","0","0","0","NA","20","WD ","Normal","291000","2","0","3","1662","3","2009","Attchd","2006","RFn","3","711","TA","TA","0","NA","Gd","No","TA","GLQ","1430","Unf","0","222","1652","1","false","NA","0","3-","2-","1-","1-"
"534102025","80","8000","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2002","2002","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1492","0","0","1","6","Typ","1","Gd","Y","277","137","0","0","0","NA","20","WD ","Normal","230000","2","0","3","1492","4","2010","Attchd","2002","RFn","2","596","TA","TA","0","NA","Gd","No","TA","GLQ","833","Unf","0","659","1492","1","false","NA","0","3-","2-","2-","1-"
"528488110","60","7200","Pave","Pave","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","6","5","2006","2006","RH","Gable","CompShg","VinylSd","VinylSd","Stone","68","PConc","GasA","true","SBrkr","1262","0","0","1","5","Typ","0","NA","Y","0","120","0","0","0","NA","20","New","Partial","185000","2","0","2","1262","5","2006","Attchd","2006","Fin","2","572","TA","TA","0","NA","Gd","No","TA","GLQ","905","Unf","0","357","1262","0","false","NA","0","3-","2-","2-","2-"
"528458030","72","8640","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2007","2008","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1372","0","0","1","6","Typ","0","NA","Y","192","113","0","0","0","NA","20","New","Partial","212700","2","0","3","1372","7","2008","Attchd","2008","RFn","2","588","TA","TA","0","NA","Gd","No","TA","GLQ","24","Unf","0","1339","1363","0","false","NA","0","3-","2-","2-","1-"
"528458060","72","8640","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2008","2008","RH","Hip","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1402","0","0","1","7","Typ","0","NA","Y","205","126","0","0","0","NA","20","WD ","Normal","229800","2","0","3","1402","5","2009","Attchd","2008","RFn","2","625","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1402","1402","0","false","NA","0","3-","2-","2-","1-"
"528458110","75","9000","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2008","2008","RH","Gable","CompShg","VinylSd","VinylSd","Stone","36","PConc","GasA","true","SBrkr","1566","0","0","1","7","Typ","0","NA","Y","144","168","0","0","0","NA","20","WD ","Normal","262500","2","0","3","1566","4","2010","Attchd","2008","RFn","2","750","TA","TA","0","NA","Gd","Av","TA","GLQ","1078","Unf","0","488","1566","1","false","NA","0","3-","2-","2-","1-"
"528458180","75","7500","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2006","2007","RH","Gable","CompShg","VinylSd","VinylSd","Stone","238","PConc","GasA","true","SBrkr","1448","0","0","1","6","Typ","1","Gd","Y","0","140","0","0","0","NA","20","WD ","Normal","238500","2","0","2","1448","6","2009","Attchd","2006","RFn","2","692","TA","TA","0","NA","Gd","No","TA","GLQ","24","Unf","0","1348","1372","0","false","NA","0","3-","2-","2-","1-"
"528477020","84","11096","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2006","2006","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1656","0","0","1","7","Typ","0","NA","Y","0","146","0","0","0","NA","20","WD ","Normal","249700","2","0","3","1656","7","2007","Attchd","2006","RFn","3","826","TA","TA","0","NA","Gd","Av","TA","GLQ","24","Unf","0","1632","1656","0","false","NA","0","3-","2-","2-","1-"
"528490040","68","8736","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2003","2004","RH","Gable","CompShg","VinylSd","Wd Shng","None","0","PConc","GasA","true","SBrkr","1553","0","0","1","6","Typ","0","NA","Y","192","88","0","0","0","NA","20","WD ","Normal","234500","2","0","3","1553","8","2009","Attchd","2003","RFn","2","588","TA","TA","0","NA","Gd","No","TA","GLQ","771","ALQ","360","422","1553","1","false","NA","0","3-","2-","2-","1-"
"528488130","60","7200","Pave","Pave","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2006","2006","RH","Gable","CompShg","VinylSd","VinylSd","None","0","PConc","GasA","true","SBrkr","1301","0","0","1","5","Typ","1","Gd","Y","216","121","0","0","0","NA","20","New","Partial","187750","2","0","2","1301","8","2006","Attchd","2006","RFn","2","572","TA","TA","0","NA","Gd","No","Gd","Unf","0","Unf","0","1293","1293","1","false","NA","0","3-","2-","2-","1-"
"528488140","62","7500","Pave","Pave","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2007","2008","RH","Gable","CompShg","CemntBd","CmentBd","Stone","210","PConc","GasA","true","SBrkr","1218","0","0","1","6","Typ","0","NA","Y","168","168","0","0","0","NA","20","New","Partial","230348","2","0","2","1218","4","2008","Attchd","2008","Fin","2","462","TA","TA","0","NA","Gd","No","TA","GLQ","902","Unf","0","316","1218","1","false","NA","0","3-","2-","2-","1-"
"528482020","85","10625","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2007","2007","RH","Gable","CompShg","VinylSd","VinylSd","BrkFace","292","PConc","GasA","true","SBrkr","1660","0","0","1","7","Typ","1","Gd","Y","133","120","0","0","0","NA","20","WD ","Normal","256000","2","0","3","1660","6","2008","Attchd","2007","Fin","3","660","TA","TA","0","NA","Gd","Av","TA","Unf","0","Unf","0","1660","1660","0","false","NA","0","3-","2-","2-","1-"
"533213030","0","4403","Pave","NA","Moderately Irregular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","2009","2009","RH","Gable","CompShg","MetalSd","MetalSd","Stone","432","PConc","GasA","true","SBrkr","1478","0","0","1","7","Typ","1","Gd","Y","0","144","0","0","0","NA","20","New","Partial","222000","2","1","2","1478","6","2010","Attchd","2009","Fin","2","484","TA","TA","0","NA","Ex","Av","TA","GLQ","578","Unf","0","892","1470","1","false","NA","0","3-","1-","2-","1-"
"533242030","60","7180","Pave","Pave","Slightly irregular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2001","2002","RH","Gable","CompShg","CemntBd","CmentBd","None","0","PConc","GasA","true","SBrkr","1568","0","0","1","6","Typ","1","TA","Y","0","266","0","0","0","NA","20","WD ","Normal","221000","2","0","3","1568","9","2006","Attchd","2001","RFn","2","564","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1568","1568","0","false","NA","0","3-","2-","2-","1-"
"528480170","65","8125","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2008","2009","RH","Hip","CompShg","VinylSd","VinylSd","BrkFace","288","PConc","GasA","true","SBrkr","1836","0","0","1","8","Typ","1","Gd","Y","0","175","0","0","0","NA","20","New","Partial","264500","2","0","3","1836","10","2009","Attchd","2009","Fin","2","517","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1836","1836","0","false","NA","0","3-","2-","2-","1-"
"533242080","73","7321","Pave","Pave","Slightly irregular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","7","5","1999","2000","RH","Gable","CompShg","CemntBd","CmentBd","None","0","PConc","GasA","true","SBrkr","1358","0","0","1","5","Typ","0","NA","Y","176","174","0","0","0","NA","20","COD","Normal","204000","2","0","3","1358","12","2007","Detchd","1999","Unf","2","625","TA","TA","0","NA","Gd","No","TA","Unf","0","Unf","0","1339","1339","0","false","NA","0","3-","2-","2-","1-"
"528458040","72","8640","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Somerset","Norm","Normal","1Fam","1Story","8","5","2009","2009","RH","Gable","CompShg","CemntBd","CmentBd","Stone","72","PConc","GasA","true","SBrkr","1314","0","0","1","6","Typ","0","NA","Y","135","112","0","0","0","NA","20","New","Partial","229456","2","0","3","1314","9","2009","Attchd","2009","RFn","2","552","TA","TA","0","NA","Gd","Mn","TA","GLQ","936","Unf","0","364","1300","1","false","NA","0","3-","2-","2-","1-"
